,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100,pc_101,pc_102,pc_103
pc_067,12.8,8.3,17.233333333333334,14.666666666666664,21.233333333333334,4.583333333333333,21.166666666666668,12.966666666666667,16.45,24.0,10.616666666666667,11.3,10.683333333333334,12.55,11.166666666666664,14.1,9.816666666666666,11.983333333333333,10.0,6.85,11.633333333333333,12.85,16.166666666666668,12.083333333333336,12.133333333333333,11.116666666666667,12.966666666666667,10.483333333333333,14.616666666666667,6.9,12.466666666666667,14.85,5.4833333333333325,8.55,11.65,15.816666666666665,11.233333333333333,14.783333333333333,16.3,21.91666666666667,21.7,20.233333333333334,9.383333333333333,18.683333333333334,12.5,13.133333333333333,12.5,10.05,14.25,18.95,5.816666666666666,8.466666666666667,21.91666666666667,9.883333333333333,15.583333333333336,16.4,10.583333333333334,8.016666666666667,12.933333333333335,11.533333333333333,7.5166666666666675,12.066666666666665,22.88333333333333,16.066666666666666,15.583333333333336,10.883333333333333,12.666666666666664,0.0,13.433333333333335,18.9,22.88333333333333,11.766666666666667,10.65,9.583333333333334,16.833333333333332,17.4,10.85,16.3,11.983333333333333,11.75,9.55,9.8,10.816666666666665,13.9,23.55,10.133333333333333,14.033333333333333,21.68333333333333,8.55,9.45,17.85,11.516666666666667,8.166666666666666,11.533333333333333,9.533333333333333,15.566666666666665,13.95,11.933333333333335,12.816666666666665,14.883333333333333,12.35,14.733333333333333,10.983333333333333,11.733333333333333
pc_068,6.666666666666668,13.15,5.2,16.916666666666668,26.86666666666667,13.65,11.783333333333333,13.416666666666664,21.416666666666668,29.63333333333333,15.466666666666667,19.5,16.983333333333334,17.4,8.633333333333333,9.383333333333333,18.366666666666667,6.533333333333332,7.85,13.216666666666667,16.483333333333334,7.066666666666666,21.8,6.216666666666668,16.983333333333334,15.966666666666667,17.816666666666666,16.616666666666667,18.783333333333328,12.783333333333333,2.7333333333333334,12.216666666666667,13.683333333333335,10.833333333333336,17.133333333333333,3.783333333333333,16.866666666666667,19.633333333333333,6.916666666666668,12.533333333333333,12.316666666666665,10.85,17.25,24.316666666666666,17.35,17.983333333333334,17.233333333333334,3.65,19.716666666666665,9.566666666666666,15.166666666666664,13.316666666666665,11.316666666666665,8.05,3.533333333333333,22.016666666666666,15.433333333333335,16.2,17.9,8.25,8.3,8.15,12.283333333333333,20.916666666666668,6.2,17.833333333333332,8.733333333333333,14.05,0.0,8.816666666666666,28.516666666666666,17.4,18.83333333333333,7.033333333333332,21.68333333333333,6.8,12.966666666666667,6.016666666666668,2.95,15.55,14.4,17.266666666666666,17.55,20.75,12.95,14.983333333333333,16.516666666666666,11.066666666666665,13.4,14.3,8.466666666666667,17.15,11.75,7.6,14.383333333333333,20.416666666666668,4.05,17.566666666666666,17.666666666666668,19.733333333333334,18.45,15.066666666666665,7.05,9.0
pc_069,12.266666666666667,20.65,12.166666666666664,20.666666666666668,32.85,19.25,3.9166666666666665,19.416666666666668,27.466666666666665,35.61666666666667,22.966666666666665,25.1,23.016666666666666,24.9,14.883333333333333,16.45,23.966666666666665,13.6,14.65,18.816666666666666,23.98333333333333,14.133333333333333,29.316666666666666,11.833333333333336,24.48333333333333,23.45,25.316666666666666,24.966666666666665,24.83333333333333,18.383333333333333,10.883333333333333,17.05,19.3,17.9,26.13333333333333,10.766666666666667,23.95,27.13333333333333,4.016666666666667,4.666666666666667,4.45,2.9166666666666665,24.33333333333333,31.23333333333333,24.85,25.48333333333333,23.3,9.266666666666667,27.63333333333333,2.9,20.783333333333328,20.8,3.9166666666666665,13.65,9.35,28.95,22.93333333333333,21.816666666666666,25.38333333333333,15.316666666666665,13.916666666666664,14.216666666666667,4.183333333333334,28.41666666666667,5.95,23.216666666666665,14.816666666666665,19.666666666666668,9.4,0.0,34.5,24.11666666666667,24.45,12.633333333333333,29.16666666666667,2.1,20.416666666666668,5.333333333333333,11.1,21.6,21.9,22.15,23.16666666666667,26.25,4.883333333333334,22.48333333333333,21.716666666666665,2.966666666666667,20.883333333333333,21.8,6.533333333333332,24.216666666666665,17.35,13.683333333333335,21.86666666666667,27.9,11.416666666666664,24.63333333333333,25.16666666666667,27.216666666666665,24.7,18.8,13.133333333333333,15.45
pc_070,26.45,20.483333333333334,26.58333333333333,16.116666666666667,4.683333333333334,22.2,39.85,17.05,8.883333333333333,3.333333333333333,17.966666666666665,28.93333333333333,17.8,20.683333333333334,26.13333333333333,22.18333333333333,25.33333333333333,25.48333333333333,23.11666666666667,23.33333333333333,15.366666666666667,24.566666666666666,10.716666666666667,31.33333333333333,20.883333333333333,23.28333333333333,19.5,23.95,11.883333333333333,23.4,29.35,19.0,23.11666666666667,23.816666666666666,24.45,26.316666666666666,14.833333333333336,13.45,35.416666666666664,40.6,40.38333333333333,38.86666666666667,23.38333333333333,6.816666666666666,18.55,18.366666666666667,17.7,29.316666666666666,13.45,38.083333333333336,24.6,19.75,36.35,28.8,30.33333333333333,8.783333333333333,22.766666666666666,25.63333333333333,25.216666666666665,23.0,27.23333333333333,31.8,38.1,14.516666666666667,34.7,17.416666666666668,32.4,24.25,29.85,35.93333333333333,0.0,15.733333333333333,26.716666666666665,29.316666666666666,16.866666666666667,33.916666666666664,19.533333333333328,32.71666666666667,29.566666666666666,16.033333333333335,21.283333333333328,18.3,16.75,13.366666666666667,38.73333333333333,18.733333333333334,17.916666666666668,36.88333333333333,19.7,19.766666666666666,36.96666666666667,12.166666666666664,23.78333333333333,31.25,19.816666666666666,13.366666666666667,26.25,16.8,21.566666666666666,16.333333333333332,15.466666666666667,18.2,30.7,25.61666666666667
pc_071,13.9,6.383333333333334,15.85,10.166666666666666,13.383333333333333,9.066666666666666,27.88333333333333,9.133333333333333,8.716666666666667,16.166666666666668,2.3,15.783333333333333,3.2,9.533333333333333,13.566666666666665,11.666666666666664,12.183333333333335,12.533333333333333,10.55,10.2,2.783333333333333,13.383333333333333,6.466666666666668,18.766666666666666,8.683333333333334,10.716666666666667,5.633333333333334,11.383333333333333,7.483333333333332,10.25,16.4,11.083333333333336,9.966666666666667,11.266666666666667,11.883333333333333,14.866666666666667,3.7666666666666666,5.633333333333334,23.016666666666666,28.5,28.28333333333333,26.816666666666666,10.233333333333333,9.633333333333333,4.2,6.166666666666668,8.016666666666667,16.75,3.533333333333333,25.53333333333333,11.466666666666667,4.033333333333333,26.58333333333333,16.233333333333334,17.566666666666666,7.65,10.2,12.5,12.666666666666664,11.016666666666667,14.1,18.65,27.566666666666666,7.5166666666666675,22.28333333333333,1.75,19.25,11.116666666666667,17.133333333333333,24.1,15.033333333333333,0.0,13.566666666666665,16.166666666666668,8.266666666666667,22.08333333333333,7.1,21.3,15.85,7.25,5.45,3.216666666666667,1.1,4.566666666666666,28.216666666666665,3.566666666666667,9.533333333333333,26.35,4.666666666666667,4.05,24.43333333333333,5.033333333333333,10.633333333333333,18.116666666666667,4.783333333333333,6.4,14.5,2.083333333333333,9.366666666666667,6.316666666666666,1.6666666666666667,10.233333333333333,17.566666666666666,13.05
pc_072,16.1,11.066666666666665,18.066666666666666,17.516666666666666,24.066666666666666,7.733333333333332,26.95,15.816666666666665,19.3,28.9,13.383333333333333,6.716666666666668,13.433333333333335,10.35,13.283333333333333,16.866666666666667,4.0,14.733333333333333,12.766666666666667,8.483333333333333,13.6,15.6,19.883333333333333,17.866666666666667,9.933333333333334,8.65,12.183333333333335,4.983333333333333,17.466666666666665,8.55,18.25,19.283333333333328,6.9833333333333325,11.383333333333333,6.15,17.066666666666666,14.083333333333336,17.216666666666665,22.08333333333333,27.7,27.48333333333333,26.0,5.65,22.36666666666667,12.6,10.933333333333335,15.35,15.833333333333336,16.683333333333334,24.73333333333333,11.783333333333333,11.216666666666667,27.7,15.6,19.783333333333328,20.383333333333333,8.383333333333333,5.633333333333334,7.116666666666666,14.3,13.283333333333333,17.85,28.66666666666667,14.3,21.35,13.633333333333333,18.45,11.433333333333335,19.216666666666665,24.66666666666667,27.766666666666666,14.533333333333333,0.0,15.366666666666667,14.65,23.18333333333333,13.7,22.066666666666666,17.766666666666666,14.6,12.316666666666665,12.566666666666665,13.583333333333336,16.333333333333332,29.33333333333333,11.266666666666667,16.866666666666667,27.45,11.3,12.216666666666667,23.61666666666667,14.366666666666667,8.933333333333334,17.316666666666666,11.35,18.0,16.716666666666665,16.416666666666668,10.616666666666667,14.033333333333333,15.116666666666667,17.583333333333332,16.766666666666666,13.85
pc_073,5.383333333333334,11.933333333333335,11.466666666666667,17.733333333333334,27.36666666666667,10.35,16.416666666666668,14.233333333333333,22.23333333333333,30.13333333333333,14.233333333333333,16.2,14.3,16.166666666666668,4.766666666666667,10.2,15.0,8.15,5.933333333333334,8.2,15.25,7.883333333333334,21.066666666666666,3.9,15.75,16.966666666666665,16.583333333333332,16.0,19.6,8.1,7.133333333333334,14.133333333333333,10.4,9.166666666666666,16.85,10.483333333333333,17.833333333333332,18.4,11.55,17.166666666666668,16.95,15.466666666666667,14.583333333333336,24.3,16.133333333333333,16.75,18.05,5.283333333333333,17.866666666666667,14.2,11.883333333333333,12.083333333333336,17.15,0.9333333333333332,10.25,22.3,14.2,12.916666666666664,18.55,8.333333333333334,2.283333333333333,7.133333333333334,18.133333333333333,19.683333333333334,10.816666666666665,14.5,7.733333333333332,10.766666666666667,8.683333333333334,14.133333333333333,29.016666666666666,15.4,15.55,0.0,20.45,12.65,13.783333333333333,11.533333333333333,6.65,16.366666666666667,13.166666666666664,13.416666666666664,14.45,17.516666666666666,18.783333333333328,13.75,17.333333333333332,16.916666666666668,12.166666666666664,13.083333333333336,13.083333333333336,18.116666666666667,7.066666666666666,6.6,13.15,19.183333333333334,10.116666666666667,18.533333333333328,16.45,18.5,15.983333333333333,15.883333333333333,6.05,5.316666666666666
pc_074,18.766666666666666,9.716666666666667,20.716666666666665,16.633333333333333,14.316666666666665,15.95,32.766666666666666,15.6,13.666666666666664,17.1,9.166666666666666,16.116666666666667,10.65,6.566666666666666,18.45,19.533333333333328,13.683333333333335,17.4,15.433333333333335,17.083333333333332,5.9,18.266666666666666,8.533333333333333,23.65,6.766666666666668,11.4,6.216666666666668,11.866666666666667,12.433333333333335,17.15,21.266666666666666,17.533333333333335,16.866666666666667,16.133333333333333,10.766666666666667,19.733333333333334,10.95,6.866666666666666,27.88333333333333,33.5,33.28333333333333,31.816666666666666,12.5,10.566666666666666,5.9,4.25,14.466666666666667,21.63333333333333,7.85,30.53333333333333,18.35,10.2,31.466666666666665,21.116666666666667,22.45,8.583333333333334,8.383333333333333,16.6,11.85,16.966666666666665,20.83333333333333,25.55,32.43333333333333,2.5,27.16666666666667,8.9,26.15,18.0,22.016666666666666,28.966666666666665,15.966666666666667,8.216666666666667,15.066666666666665,22.0,0.0,26.95,15.416666666666664,26.16666666666667,20.733333333333334,13.716666666666667,11.116666666666667,10.1,8.316666666666666,5.9833333333333325,33.1,6.916666666666668,15.983333333333333,31.23333333333333,9.733333333333333,9.75,29.43333333333333,11.483333333333333,17.533333333333335,25.016666666666666,8.65,6.0,19.383333333333333,10.283333333333333,7.45,2.7333333333333334,7.816666666666666,16.7,24.466666666666665,17.933333333333334
pc_075,11.15,18.133333333333333,10.083333333333334,18.216666666666665,30.4,18.133333333333333,5.933333333333334,16.966666666666665,25.03333333333333,33.18333333333333,20.433333333333334,23.98333333333333,20.5,22.36666666666667,13.766666666666667,14.35,22.85,11.5,13.516666666666667,17.7,21.45,12.033333333333333,26.86666666666667,10.7,21.966666666666665,20.933333333333334,22.8,23.83333333333333,22.4,17.266666666666666,8.783333333333333,14.616666666666667,18.166666666666668,15.8,22.1,8.666666666666666,21.85,24.61666666666667,3.0166666666666666,6.683333333333334,6.466666666666668,4.933333333333334,24.066666666666666,28.8,22.33333333333333,22.95,20.85,8.133333333333333,24.066666666666666,4.916666666666667,19.65,18.283333333333328,4.916666666666667,12.533333333333333,7.25,26.5,20.416666666666668,20.683333333333334,22.86666666666667,13.216666666666667,12.783333333333333,13.083333333333336,5.183333333333334,25.88333333333333,5.783333333333332,20.7,13.683333333333335,18.533333333333328,7.3,2.0166666666666666,32.05,21.6,23.316666666666666,11.516666666666667,26.65,0.0,18.466666666666665,3.85,9.0,19.15,19.366666666666667,19.616666666666667,20.65,23.716666666666665,5.9,19.95,19.266666666666666,3.983333333333333,18.366666666666667,19.283333333333328,6.9,22.11666666666667,16.233333333333334,12.55,19.35,25.38333333333333,9.316666666666666,22.55,22.65,24.7,22.18333333333333,16.366666666666667,12.0,14.316666666666665
pc_076,11.683333333333335,8.916666666666666,10.566666666666666,6.85,15.45,10.65,23.966666666666665,3.55,10.683333333333334,18.233333333333334,8.783333333333333,17.366666666666667,7.383333333333334,13.166666666666664,11.366666666666667,6.166666666666668,13.766666666666667,9.466666666666667,8.35,11.783333333333333,10.3,8.55,10.166666666666666,16.566666666666666,12.75,11.733333333333333,12.5,12.383333333333333,8.466666666666667,11.833333333333336,13.333333333333336,5.5,11.566666666666665,8.916666666666666,12.9,10.3,6.3,11.483333333333333,19.95,24.7,24.48333333333333,22.966666666666665,11.816666666666665,12.916666666666664,11.533333333333333,14.066666666666665,6.933333333333334,14.55,8.483333333333333,22.6,13.05,8.033333333333333,22.016666666666666,14.033333333333333,14.316666666666665,10.616666666666667,11.2,14.083333333333336,13.666666666666664,5.966666666666668,13.75,18.95,23.766666666666666,14.383333333333333,19.233333333333334,8.233333333333333,19.55,12.7,14.066666666666665,20.05,17.1,9.0,15.15,14.916666666666664,15.35,18.033333333333328,0.0,17.25,13.533333333333333,5.233333333333333,9.45,6.566666666666666,7.966666666666668,9.5,24.4,10.433333333333334,6.216666666666668,22.55,9.166666666666666,8.033333333333333,21.5,5.75,12.983333333333333,18.416666666666668,9.616666666666667,12.25,10.233333333333333,7.983333333333332,13.433333333333335,13.4,8.716666666666667,6.916666666666668,17.866666666666667,10.85
pc_077,9.65,16.633333333333333,8.583333333333334,17.283333333333335,30.33333333333333,16.633333333333333,9.1,16.033333333333335,24.08333333333333,33.11666666666667,18.95,22.48333333333333,19.016666666666666,20.883333333333333,12.266666666666667,12.866666666666667,21.35,10.016666666666667,12.033333333333333,16.2,19.966666666666665,10.55,25.93333333333333,9.216666666666667,20.466666666666665,19.433333333333334,21.3,22.35,21.466666666666665,15.766666666666667,7.3,13.683333333333335,16.666666666666668,14.316666666666665,20.6,7.183333333333334,20.35,23.11666666666667,5.433333333333334,10.35,10.133333333333333,8.433333333333334,22.566666666666666,27.86666666666667,20.83333333333333,21.466666666666665,19.916666666666668,6.633333333333334,22.58333333333333,8.1,18.15,16.8,8.283333333333333,11.033333333333333,5.766666666666668,25.566666666666666,18.916666666666668,19.2,21.383333333333333,11.733333333333333,11.3,11.6,8.866666666666667,24.4,4.4,19.216666666666665,12.2,17.05,5.816666666666666,5.683333333333334,31.11666666666667,20.1,21.83333333333333,10.016666666666667,25.16666666666667,3.6666666666666665,16.966666666666665,0.0,7.5166666666666675,18.216666666666665,17.883333333333333,18.133333333333333,19.15,22.23333333333333,9.566666666666666,18.466666666666665,18.33333333333333,7.65,16.883333333333333,17.783333333333335,5.5,20.633333333333333,14.733333333333333,11.066666666666665,17.866666666666667,23.88333333333333,7.833333333333332,21.05,21.15,23.216666666666665,20.683333333333334,15.433333333333335,10.516666666666667,12.833333333333336
pc_078,5.716666666666668,12.083333333333336,7.25,17.25,27.2,14.7,16.633333333333333,13.75,21.75,29.966666666666665,14.4,20.55,14.466666666666667,16.333333333333332,6.85,9.716666666666667,18.7,6.866666666666666,6.083333333333332,13.333333333333336,15.416666666666664,7.4,21.233333333333334,7.283333333333332,15.916666666666664,14.883333333333333,16.75,15.55,19.116666666666667,11.366666666666667,3.2,13.65,14.733333333333333,9.75,16.05,6.55,17.2,18.566666666666666,11.75,17.366666666666667,17.15,15.683333333333335,18.166666666666668,24.45,16.283333333333335,16.916666666666668,17.566666666666666,4.55,20.05,14.4,16.216666666666665,12.25,15.216666666666667,8.166666666666666,6.316666666666666,22.45,14.366666666666667,17.266666666666666,16.833333333333332,8.583333333333334,9.25,9.666666666666666,16.183333333333334,19.85,11.033333333333333,14.666666666666664,10.266666666666667,15.116666666666667,4.833333333333333,12.716666666666667,28.85,15.55,19.9,8.083333333333334,20.616666666666667,10.7,13.3,9.933333333333334,0.0,15.883333333333333,13.333333333333336,13.583333333333336,14.6,17.683333333333334,16.85,13.916666666666664,16.85,14.983333333333333,12.333333333333336,13.233333333333333,13.3,17.483333333333334,10.333333333333334,9.116666666666667,13.316666666666665,19.33333333333333,5.9,17.9,16.6,18.666666666666668,16.133333333333333,15.4,8.566666666666666,7.233333333333332
pc_079,14.283333333333333,8.9,12.15,3.6333333333333333,13.566666666666665,10.616666666666667,25.35,2.6,7.466666666666668,16.333333333333332,8.083333333333334,17.35,7.7666666666666675,13.15,13.966666666666667,7.75,13.75,11.033333333333333,10.95,11.75,8.566666666666666,10.133333333333333,8.433333333333334,19.366666666666667,12.733333333333333,11.7,12.916666666666664,12.366666666666667,4.833333333333333,11.816666666666665,14.9,4.55,11.533333333333333,11.516666666666667,12.866666666666667,11.866666666666667,4.566666666666666,9.75,20.916666666666668,26.1,25.88333333333333,24.35,11.8,11.033333333333333,11.466666666666667,12.566666666666665,2.4166666666666665,16.633333333333333,6.75,23.566666666666666,13.016666666666667,8.0,21.85,16.633333333333333,15.883333333333333,8.733333333333333,11.183333333333335,14.05,13.633333333333333,8.566666666666666,16.366666666666667,20.216666666666665,23.6,12.65,20.2,8.65,20.816666666666666,12.666666666666664,15.65,21.433333333333334,15.216666666666667,7.2666666666666675,15.133333333333333,17.516666666666666,13.616666666666667,19.416666666666668,5.083333333333333,18.216666666666665,15.116666666666667,0.0,9.416666666666666,6.55,8.383333333333333,7.783333333333332,24.23333333333333,10.85,3.0,22.38333333333333,9.133333333333333,8.016666666666667,22.466666666666665,3.85,12.2,19.683333333333334,9.6,10.533333333333333,11.8,8.316666666666666,13.416666666666664,11.666666666666664,6.9833333333333325,3.7,19.133333333333333,13.45
pc_080,11.583333333333336,5.583333333333332,13.533333333333333,13.383333333333333,18.216666666666665,8.7,25.58333333333333,11.7,13.55,21.0,3.5,14.616666666666667,3.533333333333333,9.45,11.266666666666667,12.35,10.883333333333333,10.216666666666667,8.25,9.833333333333334,6.4833333333333325,11.083333333333336,11.3,16.466666666666665,9.033333333333333,8.416666666666666,7.816666666666666,9.066666666666666,12.316666666666665,9.883333333333333,14.083333333333336,13.583333333333336,9.616666666666667,8.95,9.583333333333334,12.55,6.383333333333334,9.633333333333333,20.7,26.316666666666666,26.1,24.63333333333333,9.7,14.483333333333333,7.35,8.65,11.216666666666667,14.45,8.666666666666666,23.35,11.1,1.4166666666666667,24.28333333333333,13.933333333333335,15.266666666666667,12.483333333333333,7.9,12.133333333333333,10.35,9.783333333333333,13.65,18.3,25.25,10.916666666666664,19.983333333333334,3.733333333333333,18.883333333333333,10.75,14.833333333333336,21.78333333333333,19.883333333333333,5.533333333333332,12.266666666666667,14.816666666666665,11.683333333333335,19.766666666666666,9.583333333333334,18.983333333333334,13.55,10.466666666666667,0.0,2.65,4.55,8.75,25.91666666666667,4.983333333333333,12.75,24.05,3.8833333333333333,2.0,22.25,9.366666666666667,10.283333333333333,17.75,4.383333333333334,10.4,12.183333333333335,6.95,9.716666666666667,9.733333333333333,6.116666666666666,13.45,17.2,10.75
pc_081,10.3,4.316666666666666,12.25,10.983333333333333,15.833333333333336,6.05,24.28333333333333,9.05,11.15,18.6,1.5333333333333334,12.766666666666667,1.5833333333333333,8.216666666666667,9.983333333333333,11.483333333333333,9.166666666666666,8.933333333333334,6.95,7.183333333333334,5.183333333333334,9.8,8.9,15.183333333333335,7.8,7.133333333333334,6.4833333333333325,7.783333333333332,9.933333333333334,7.233333333333332,12.8,10.933333333333335,6.95,7.666666666666668,8.3,11.266666666666667,3.983333333333333,8.116666666666667,19.416666666666668,25.03333333333333,24.816666666666666,23.35,7.216666666666668,12.083333333333336,5.533333333333332,7.416666666666668,8.816666666666666,13.166666666666664,6.833333333333332,22.066666666666666,8.45,1.45,23.0,12.633333333333333,13.966666666666667,10.083333333333334,6.6,9.483333333333333,9.066666666666666,8.483333333333333,11.083333333333336,15.65,23.966666666666665,9.616666666666667,18.683333333333334,1.7833333333333334,16.233333333333334,8.1,13.55,20.5,17.483333333333334,3.566666666666667,10.55,13.15,10.383333333333333,18.483333333333334,6.933333333333334,17.7,12.266666666666667,8.066666666666666,2.8666666666666667,0.0,2.6,7.233333333333332,24.63333333333333,3.65,10.35,22.75,2.8666666666666667,1.4666666666666666,20.95,6.966666666666668,7.616666666666666,15.1,3.05,8.883333333333333,10.9,4.783333333333333,8.483333333333333,8.433333333333334,4.15,11.05,14.55,9.45
pc_082,12.783333333333333,5.283333333333333,14.75,10.75,14.566666666666665,8.083333333333334,26.78333333333333,9.216666666666667,9.9,17.35,1.1833333333333331,14.8,2.316666666666667,8.433333333333334,12.466666666666667,11.65,11.2,11.416666666666664,9.45,9.216666666666667,2.65,12.283333333333333,7.65,17.666666666666668,7.566666666666666,9.616666666666667,4.533333333333333,10.283333333333333,8.666666666666666,9.266666666666667,15.3,11.1,8.983333333333333,10.166666666666666,10.783333333333333,13.766666666666667,3.75,5.5,21.9,27.516666666666666,27.316666666666666,25.83333333333333,9.25,10.833333333333336,3.566666666666667,6.1,8.6,15.65,4.1,24.566666666666666,10.483333333333333,2.85,25.48333333333333,15.133333333333333,16.466666666666665,8.833333333333334,9.1,11.516666666666667,11.566666666666665,11.0,13.116666666666667,17.683333333333334,26.466666666666665,7.383333333333334,21.183333333333334,0.5833333333333334,18.266666666666666,10.133333333333333,16.033333333333335,23.0,16.233333333333334,0.95,12.583333333333336,15.183333333333335,8.15,20.983333333333334,7.1,20.2,14.75,7.833333333333332,4.266666666666667,2.033333333333333,0.0,4.616666666666666,27.11666666666667,2.466666666666667,10.116666666666667,25.25,3.566666666666667,2.8666666666666667,23.45,5.9833333333333325,9.65,17.133333333333333,3.683333333333333,6.266666666666668,13.4,2.833333333333333,8.266666666666667,6.2,1.5333333333333334,10.816666666666665,16.583333333333332,11.95
pc_083,16.183333333333334,8.666666666666666,18.133333333333333,10.633333333333333,10.75,12.5,30.16666666666667,9.6,7.666666666666668,13.533333333333333,6.583333333333332,17.783333333333335,6.633333333333334,8.216666666666667,15.866666666666667,15.1,15.483333333333333,14.816666666666665,12.85,13.633333333333333,2.6333333333333333,15.683333333333335,3.55,21.066666666666666,8.433333333333334,13.016666666666667,6.766666666666668,13.666666666666664,6.433333333333334,13.683333333333335,18.683333333333334,11.55,13.4,13.55,12.433333333333335,17.15,4.95,1.9666666666666663,25.3,30.91666666666667,30.7,29.23333333333333,13.666666666666664,7.016666666666668,5.816666666666666,5.9,8.466666666666667,19.05,1.8666666666666667,27.95,14.9,7.616666666666666,28.85,18.533333333333328,19.866666666666667,5.016666666666667,10.05,15.933333333333335,13.516666666666667,14.383333333333333,18.25,22.1,29.85,4.85,24.58333333333333,5.633333333333334,22.68333333333333,14.55,19.433333333333334,26.38333333333333,12.4,4.45,16.866666666666667,19.416666666666668,5.833333333333332,24.36666666666667,10.533333333333333,23.58333333333333,18.15,7.716666666666668,8.533333333333333,7.083333333333332,4.966666666666667,0.0,30.516666666666666,5.9833333333333325,10.0,28.65,6.966666666666668,7.166666666666668,26.85,5.5,14.066666666666665,21.55,7.083333333333332,2.7333333333333334,16.783333333333335,5.516666666666668,9.116666666666667,3.8833333333333333,4.183333333333334,10.7,21.0,15.333333333333336
pc_084,14.533333333333333,22.9,15.733333333333333,23.15,35.333333333333336,21.516666666666666,4.666666666666667,21.9,29.95,38.11666666666667,25.216666666666665,27.36666666666667,25.28333333333333,27.15,17.15,20.0,26.23333333333333,17.15,16.916666666666668,21.08333333333333,26.23333333333333,17.683333333333334,31.8,14.1,26.73333333333333,25.716666666666665,27.566666666666666,27.216666666666665,27.33333333333333,20.65,13.916666666666664,19.55,21.55,20.58333333333333,28.4,14.316666666666665,27.5,29.38333333333333,6.283333333333332,4.25,4.7,3.683333333333333,26.6,33.73333333333333,27.1,27.73333333333333,25.78333333333333,11.516666666666667,28.85,5.15,23.03333333333333,23.066666666666666,2.8,15.916666666666664,12.9,31.43333333333333,25.18333333333333,24.08333333333333,27.65,18.866666666666667,16.166666666666668,16.483333333333334,3.1666666666666665,30.66666666666667,8.216666666666667,25.48333333333333,17.066666666666666,21.91666666666667,12.2,3.85,36.98333333333333,26.38333333333333,26.716666666666665,14.9,31.43333333333333,5.95,23.86666666666667,8.6,13.433333333333335,24.08333333333333,24.15,24.4,25.43333333333333,28.5,0.0,24.73333333333333,24.2,2.6166666666666667,23.15,24.05,7.583333333333332,27.766666666666666,19.616666666666667,15.933333333333335,24.13333333333333,30.16666666666667,14.966666666666667,28.18333333333333,27.41666666666667,29.48333333333333,26.966666666666665,21.3,15.383333333333333,17.7
pc_085,12.216666666666667,3.1,14.166666666666664,13.433333333333335,16.366666666666667,9.4,26.2,11.9,12.0,19.133333333333333,3.6,13.983333333333333,4.416666666666667,6.15,11.9,12.983333333333333,10.216666666666667,10.85,8.883333333333333,10.533333333333333,3.583333333333333,11.716666666666667,9.4,17.1,5.883333333333334,7.95,2.833333333333333,8.416666666666666,10.783333333333333,10.583333333333334,14.716666666666667,13.783333333333333,10.316666666666666,9.583333333333334,8.616666666666667,13.183333333333335,6.433333333333334,6.7333333333333325,21.33333333333333,26.95,26.73333333333333,25.266666666666666,9.05,12.616666666666667,1.8666666666666667,4.7,11.266666666666667,15.083333333333336,6.2,23.98333333333333,11.8,3.65,24.91666666666667,14.566666666666665,15.9,10.633333333333333,6.2333333333333325,12.833333333333336,9.716666666666667,10.4,14.283333333333333,19.483333333333334,25.88333333333333,6.366666666666666,20.616666666666667,3.25,20.08333333333333,11.45,15.466666666666667,22.41666666666667,18.016666666666666,3.616666666666666,11.616666666666667,15.45,7.133333333333334,20.4,9.766666666666667,19.616666666666667,14.183333333333335,10.516666666666667,4.566666666666666,3.533333333333333,2.6666666666666665,5.85,26.55,0.0,12.783333333333333,24.68333333333333,3.1166666666666667,3.183333333333333,22.88333333333333,8.65,10.983333333333333,18.933333333333334,1.7333333333333334,7.5,12.816666666666665,5.5,6.566666666666666,5.183333333333334,4.2,13.5,18.383333333333333,11.366666666666667
