,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117,pc_118,pc_119,pc_120,pc_121,pc_122,pc_123,pc_124,pc_125,pc_126,pc_127,pc_128,pc_129,pc_130,pc_131,pc_132,pc_133,pc_134,pc_135,pc_136,pc_137
pc_064,11.944,2.428,3.286,4.561,5.895,8.13,2.693,2.793,7.126,1.695,6.106,8.8,2.077,2.85,4.023,2.012,4.158,2.36,11.58,2.03,7.9129999999999985,3.319,3.858,1.775,8.357999999999999,2.169,1.209,1.41,2.935,1.709,3.2030000000000003,3.928,3.997,7.648,2.853,3.21,6.056,2.9760000000000004,3.361,6.3210000000000015,1.4769999999999999,9.01,1.65,4.638999999999999,4.183,2.003,1.145,8.572000000000001,7.941,3.265,5.022,2.7569999999999997,3.659,4.194,2.2030000000000003,3.387,4.999,2.966,4.043,3.8930000000000002,3.6010000000000004,8.326,1.423,1.5819999999999999,0.0,3.344,3.866,1.294,9.039,2.435,0.9840000000000001,3.409,1.2790000000000001,5.619,1.433,16.759,3.0410000000000004,1.68,2.6460000000000004,5.4570000000000025,2.957,0.299,3.822,3.8819999999999997,6.261,3.9810000000000003,8.056000000000001,3.435,0.649,1.159,4.263999999999999,4.37,3.295,0.8009999999999999,12.700999999999999,5.226,2.0540000000000003,4.246,12.113,4.165,12.308,4.783,2.642,12.617,1.714,8.294,10.626,1.334,6.76,0.609,10.033,3.1910000000000003,0.6890000000000001,4.367,2.573,4.148,3.56,1.636,8.875,1.3780000000000001,2.352,1.196,7.782,7.028,4.334,3.363,8.101,3.3160000000000003,2.9210000000000003,2.072,5.987,3.4530000000000003,3.9939999999999998,3.681,2.6260000000000003,1.556,3.765,1.9909999999999999
pc_065,8.043,2.7960000000000003,6.278,2.135,3.352,6.064,1.905,2.423,7.724,2.51,6.026,5.671,2.359,4.237,5.722,5.146,0.922,5.494,7.227,1.6480000000000001,7.143,1.929,1.5519999999999998,3.205,6.271,5.303,2.85,2.52,6.46,1.6469999999999998,0.5870000000000001,3.01,0.777,6.386,5.845,0.20199999999999999,7.058,2.3480000000000003,4.522,7.104,4.6419999999999995,7.129,2.0580000000000003,1.9909999999999999,0.9470000000000001,2.285,2.693,8.695,7.8610000000000015,2.78,2.359,2.735,1.4409999999999998,0.958,4.5,0.29600000000000004,6.409,1.6780000000000002,4.886,5.055,4.149,6.24,1.9969999999999999,4.715,3.733,0.0,2.18,2.892,6.763,6.305,2.592,2.094,2.877,6.102,4.566,12.382,1.7269999999999999,4.814,2.8310000000000004,5.664,0.972,3.714,1.82,1.121,6.18,1.59,5.968999999999999,1.626,3.471,2.421,1.916,6.147,0.589,2.559,10.238,5.433,2.755,1.855,8.166,5.008,10.122,3.113,4.965,10.154,3.1430000000000002,8.662,6.212999999999999,3.3739999999999997,7.183,2.867,7.847,1.5759999999999998,2.7880000000000003,1.976,5.7070000000000025,5.846,1.7480000000000002,4.77,5.638999999999999,2.124,1.9380000000000002,3.5589999999999997,7.0120000000000005,3.7910000000000004,1.943,0.019,8.469,2.524,0.935,5.04,5.925,0.217,2.679,1.423,5.76,2.525,2.129,4.638
pc_066,10.405999999999999,1.5590000000000002,5.42,1.216,2.55,4.785,3.977,1.806,9.797,4.221,8.097999999999999,6.271,3.1319999999999997,3.3789999999999996,4.047,5.651,1.923,6.367000000000001,9.59,3.443,9.216000000000001,0.6920000000000001,0.935,4.324,8.132,5.432,3.3139999999999996,3.5,5.602,3.04,2.66,5.082,2.294,8.749,5.898,2.274,7.931,1.112,6.593999999999999,9.176,6.528,5.454,3.46,1.294,1.9480000000000002,3.057,3.2489999999999997,11.058,9.933,4.852,4.434,2.1590000000000003,0.736,1.9580000000000002,3.642,2.4530000000000003,8.481,3.7510000000000003,6.9579999999999975,7.1270000000000024,6.221,8.101,3.3989999999999996,5.079,5.641,2.18,0.0,5.184,9.125,5.447,3.571,1.4769999999999999,5.169,4.427,5.306,12.318,0.866,5.73,1.594,3.989,3.0439999999999996,5.3420000000000005,0.47700000000000004,3.194,8.253,3.6630000000000003,7.83,2.448,4.992,3.819,0.919,4.4719999999999995,2.661,3.5389999999999997,9.356,3.758,4.58,3.928,10.529000000000002,7.08,11.984000000000002,1.4380000000000002,7.546,9.272,4.262,11.025,9.837,4.4860000000000015,8.056000000000001,3.846,9.708,0.715,3.7680000000000002,4.0489999999999995,6.1370000000000005,4.171,2.573,5.694,6.24,3.523,2.585,6.14,9.084,4.3919999999999995,4.016,2.199,10.832,4.596,3.008,6.2,7.9979999999999976,2.039,2.061,0.759,6.19,3.924,1.511,4.948
pc_067,9.851,1.983,3.5780000000000003,4.1160000000000005,5.45,7.685,2.147,2.325,7.6389999999999985,1.716,6.619,8.332,1.609,2.322,3.4960000000000004,2.6830000000000003,3.69,3.03,9.035,1.5619999999999998,7.437,2.8739999999999997,3.4130000000000003,1.331,7.89,2.84,0.765,0.544,3.221,1.239,2.735,3.949,3.529,6.959,3.145,2.742,6.077000000000001,2.531,3.8739999999999997,6.834,2.792,8.482000000000001,1.182,4.194,3.715,1.535,0.7,8.096,8.454,3.286,4.553999999999999,2.289,3.215,3.7260000000000004,2.0669999999999997,2.9189999999999996,5.513,2.42,4.556,4.407,4.114,7.858,0.9420000000000001,2.252,1.27,2.8760000000000003,3.4219999999999997,0.0,8.571,3.1060000000000003,0.617,2.965,0.015,5.092,2.103,16.232,2.596,2.351,2.201,4.928999999999999,2.489,1.25,3.377,3.182,6.774,3.282,7.587999999999999,2.967,1.0070000000000001,0.9540000000000001,3.819,3.842,2.827,0.585,12.255999999999998,4.698,2.075,3.5469999999999997,9.974,4.678,11.84,4.338,3.115,12.172,1.2690000000000001,7.818,10.158,0.91,6.284,1.122,9.565,2.747,0.8140000000000001,3.668,3.2439999999999998,3.6210000000000004,3.092,2.306,8.407,1.0190000000000001,1.8840000000000001,1.709,7.306,6.56,3.635,2.895,7.625,3.3369999999999997,2.4530000000000003,2.821,6.5,2.985,3.55,3.237,3.2969999999999997,1.42,3.32,2.662
pc_068,2.565,8.408999999999999,27.026,9.21,14.248,15.204,6.4060000000000015,7.82,8.797,7.936,7.098,8.058,8.142000000000001,9.83,10.882,13.009,7.997000000000001,13.079,1.749,7.432,5.0089999999999995,9.004,8.627,8.988999999999997,2.911,13.661,8.634,8.304,14.033,7.431,7.0420000000000025,6.37,6.9060000000000015,2.727,11.270999999999999,7.05,7.46,8.774,10.345999999999998,8.722000000000001,11.769,18.917,7.8420000000000005,8.181000000000001,8.022,8.068,8.477,4.359,7.313,6.598,4.787,8.135,8.516,8.033,9.926,7.226,8.027000000000001,6.297999999999999,10.019,10.729000000000001,8.368,3.201,7.7810000000000015,10.499,9.517000000000001,7.183,9.255,8.675,0.0,13.927,8.375,9.169,8.66,21.52,10.35,19.601,8.802,12.710999999999999,8.443999999999999,22.058000000000003,6.436,9.497,8.895,6.0760000000000005,7.252999999999999,5.091,3.378,7.636,9.254,8.731,8.382,11.307,5.816,8.343,14.628,21.826999999999998,7.678,5.2570000000000014,2.688,10.141,5.3020000000000005,15.128,12.022,13.022,8.927,4.546,8.111,9.158,7.24,8.65,3.5869999999999997,8.652000000000001,8.572000000000001,5.712999999999999,13.959000000000001,22.595,7.532,12.972000000000001,9.122,7.907999999999999,7.994,9.575,5.602,5.688,5.345,7.202000000000001,5.005,6.31,6.421,12.523,6.9979999999999976,7.2920000000000025,9.754,8.499,13.724,8.641,9.204,10.421
pc_069,14.283,3.8310000000000004,1.524,6.0889999999999995,7.422999999999999,10.55,6.187,5.037,8.141,4.539,8.2,11.144,4.1110000000000015,2.884,3.195,1.1520000000000001,6.249,1.868,12.892000000000001,4.065,9.225,4.7219999999999995,5.97,2.7769999999999997,10.392000000000001,0.946,3.109,3.3089999999999997,0.282,3.741,5.5310000000000015,6.9620000000000015,6.62,10.682,1.5290000000000001,5.564,8.137,4.379,5.412000000000001,7.806,2.543,8.015,3.947,6.1670000000000025,6.274,4.037,3.0439999999999996,9.883,9.519,6.2989999999999995,7.057,5.001,5.062,6.284,2.053,5.742999999999999,7.433,6.46,5.855,4.667,4.912,10.360999999999999,3.707,1.3840000000000001,3.1630000000000003,5.671,5.7079999999999975,3.194,12.623,0.0,3.8280000000000003,4.812,3.178,5.6720000000000015,1.63,15.764000000000001,4.772,1.649,4.067,5.465,4.992,2.864,5.563,7.376,8.228,7.475,10.09,5.68,2.826,4.003,5.7920000000000025,3.0839999999999996,5.6229999999999976,3.645,14.412,5.234,5.038,7.74,14.453,5.401,28.921999999999997,6.311,3.077,18.336,2.715,9.605,18.624000000000002,2.426,8.072000000000001,3.4530000000000003,12.067,5.041,3.533,7.8610000000000015,1.256,3.32,5.51,1.5290000000000001,11.113,3.784,4.77,3.4739999999999998,9.093,9.265,7.8279999999999985,5.69,9.412,6.8389999999999995,4.955,2.215,8.42,6.365,5.397,5.084,1.3090000000000002,4.185,5.167999999999998,0.992
pc_070,9.982999999999999,2.388,3.9819999999999998,4.602,5.854,8.09,1.847,2.025,7.1129999999999995,1.2309999999999999,5.835,8.031,1.3090000000000002,2.727,3.9,3.15,3.39,3.22,8.735,1.262,6.952000000000001,3.279,4.02,1.735,7.588999999999999,2.95,1.169,0.9209999999999999,3.6260000000000003,0.941,2.435,3.464,3.228,6.659,3.549,2.4419999999999997,5.5920000000000005,2.9360000000000004,3.3480000000000003,6.308,2.266,8.887,0.8809999999999999,4.459,3.415,1.234,1.094,7.6110000000000015,7.67,2.801,4.254,1.989,2.977,3.425,2.471,2.6180000000000003,4.9860000000000015,2.119,4.03,3.88,3.588,7.558,0.655,2.362,1.099,2.576,3.826,0.617,8.27,3.216,0.0,3.3689999999999998,0.602,5.496,2.213,16.636,2.694,2.461,2.6060000000000003,5.332999999999998,2.189,1.08,3.782,2.8819999999999997,5.989,2.9810000000000003,7.287000000000001,2.667,1.411,0.695,4.224,4.247,2.5269999999999997,0.183,12.66,5.103,1.591,3.247,10.106,4.152,11.54,4.743,2.589,12.575999999999999,1.673,7.3329999999999975,9.857999999999999,1.315,5.7989999999999995,0.491,9.264,2.844,0.41200000000000003,3.3680000000000003,3.3539999999999996,4.025,2.792,2.417,8.107000000000001,0.609,1.584,1.183,6.8210000000000015,6.2589999999999995,3.335,2.594,7.14,2.852,2.153,2.6639999999999997,5.734,2.6839999999999997,3.9539999999999997,2.9989999999999997,3.407,1.01,3.7239999999999998,2.772
pc_071,9.381,1.103,4.584,1.383,2.541,5.3610000000000015,2.662,0.442,8.728,2.9789999999999996,7.029,6.586,1.89,2.544,3.576,4.816,1.837,4.789,8.565,2.202,8.147,1.02,0.8490000000000001,2.252,7.419,4.596,2.478,2.258,4.766,1.798,1.591,4.013,2.208,6.432,4.151,1.2819999999999998,6.862,0.677,5.105,8.107000000000001,4.379,6.409,2.218,1.4609999999999999,1.8619999999999999,1.8159999999999998,2.431,8.741,8.865,3.784,3.653,0.754,0.738,1.8719999999999999,2.806,1.4609999999999999,6.744,2.682,5.787999999999999,5.638,5.004,7.388,2.157,3.7510000000000003,3.471,1.401,1.4769999999999999,2.63,8.1,4.6110000000000015,2.329,0.0,2.614,5.1720000000000015,3.862,11.712,0.672,4.11,1.138,5.0089999999999995,2.019,3.27,1.1159999999999999,2.125,7.184,2.594,7.117000000000001,1.084,2.92,2.577,1.213,4.001,1.6480000000000001,2.2969999999999997,9.568999999999999,4.7780000000000005,3.338,2.859,9.504,5.909,11.369000000000002,2.3930000000000002,4.703,9.485,2.191,8.708,8.305,2.415,6.987,2.6039999999999996,9.094,0.873,2.526,2.98,5.157,3.701,1.209,4.066,6.553999999999999,2.281,1.0390000000000001,3.2969999999999997,8.016,4.706,2.947,1.42,8.515,3.528,1.982,4.58,6.928999999999999,1.436,0.9259999999999999,0.72,5.21,2.682,0.792,4.113
pc_072,9.836,1.9680000000000002,3.562,4.101,5.435,7.67,2.1319999999999997,2.31,7.624,1.7009999999999998,6.604,8.316,1.594,2.307,3.48,2.667,3.675,3.015,9.02,1.547,7.4220000000000015,2.859,3.398,1.315,7.875,2.824,0.75,0.529,3.2060000000000004,1.2229999999999999,2.72,3.9330000000000003,3.513,6.944,3.1289999999999996,2.727,6.062,2.516,3.859,6.819,2.7760000000000002,8.467,1.166,4.178999999999999,3.7,1.5190000000000001,0.685,8.08,8.439,3.2710000000000004,4.539,2.274,3.199,3.71,2.051,2.903,5.497000000000001,2.404,4.541,4.391,4.099,7.843,0.927,2.237,1.254,2.861,3.406,0.015,8.555,3.09,0.602,2.95,0.0,5.0760000000000005,2.088,16.215999999999998,2.5810000000000004,2.335,2.186,4.914,2.474,1.235,3.362,3.167,6.7589999999999995,3.266,7.572,2.952,0.992,0.9390000000000001,3.804,3.827,2.812,0.569,12.241,4.683,2.06,3.532,9.959,4.663,11.825,4.323,3.1,12.157,1.254,7.8020000000000005,10.142999999999999,0.895,6.269,1.1059999999999999,9.549,2.7310000000000003,0.799,3.653,3.228,3.605,3.077,2.291,8.392000000000001,1.004,1.869,1.694,7.291,6.544,3.62,2.88,7.609,3.322,2.438,2.805,6.485,2.969,3.534,3.221,3.281,1.405,3.305,2.6460000000000004
pc_073,26.195,4.492,4.603,4.809,5.482,6.402,6.205,5.317,13.452,6.481,11.059000000000001,17.366,5.909,3.596,1.963,4.962,5.829,5.6770000000000005,23.346999999999998,5.62,11.954,4.598,4.69,4.333,20.93,4.743,5.1080000000000005,5.309,5.593,5.296,5.9170000000000025,8.468,6.2,10.759,3.8139999999999996,6.18,10.594000000000001,4.766,8.312999999999999,11.274000000000001,6.353,3.867,5.466,4.887,5.688,5.835,5.044,12.613,12.894,7.591,8.027000000000001,5.2810000000000015,4.643,5.865,3.862,6.359,9.952,6.477,8.996,9.978,8.554,21.221,5.7070000000000025,4.68,5.65,6.086,4.428,5.193,22.184,4.757,5.617999999999999,5.382999999999999,5.178,0.0,4.907,11.617,4.772,5.459,4.062,0.5,6.345,5.35,4.283,6.4510000000000005,11.213,6.92,21.398000000000003,6.063,5.0,5.8660000000000005,4.512,2.2319999999999998,6.0089999999999995,5.586,10.264000000000001,0.39399999999999996,6.84,7.185,26.365,9.117,24.774,5.0310000000000015,8.388,14.187999999999999,4.271,12.335,14.475999999999999,4.495,10.800999999999998,5.561,21.605999999999998,4.621,5.641,7.306,6.567,1.5519999999999998,5.897,5.294,16.025,5.784,5.426,6.149,11.823,7.985,7.273,6.105,12.142000000000001,7.478,6.309,6.025,10.939,5.945,5.968,4.665,6.9110000000000005,6.184,5.4170000000000025,4.2589999999999995
pc_074,13.575999999999999,3.279,1.9480000000000002,6.095,6.745,9.478,3.807,4.042,8.026,2.8089999999999997,6.71,10.048,3.325,2.89,3.37,0.655,5.407,1.16,12.184000000000001,3.279,8.517000000000001,4.17,4.708,2.386,9.606,0.831,2.06,2.261,1.5019999999999998,2.955,4.452,5.042,5.245,8.762,1.515,4.459,7.4289999999999985,3.827,3.964,7.691,1.8359999999999999,8.357000000000001,2.898,6.172999999999999,5.432,3.2510000000000003,1.996,9.176,8.545,4.379,6.271,4.006,4.51,5.442,2.0380000000000003,4.635,5.603,4.08,4.647,4.552,4.205,9.575,2.659,0.243,1.433,4.592,4.717,2.145,10.287,1.097,2.0980000000000003,4.26,2.13,5.056,0.0,16.105999999999998,3.891,0.742,3.497,4.803999999999999,4.206,1.133,4.673,4.996,6.864,5.095,9.304,4.684,1.0959999999999999,2.273,5.797999999999999,3.26,4.544,1.915,14.754000000000001,4.573,3.1689999999999996,5.36,13.745,5.2860000000000005,13.556,6.317,2.9619999999999997,18.678,2.324,8.898,11.875,1.781,7.364,1.723,11.280999999999999,4.042,1.8030000000000002,5.481,1.141,3.495,4.809,0.48200000000000004,10.124,2.735,3.6010000000000004,2.31,8.386000000000001,8.276,5.4479999999999995,4.6110000000000015,8.705,4.43,4.169,1.507,6.59,4.7010000000000005,4.845,4.532,1.194,2.67,4.615,0.653
pc_075,23.296,13.239,17.033,10.587,9.171,8.215,24.84,13.485999999999999,28.495,17.531,26.796,14.467,14.812000000000001,14.645999999999999,13.013,18.894000000000002,11.855,19.61,20.448,16.67,24.97300000000001,12.372,12.464,15.383,18.031,18.688,16.158,16.359,18.024,16.346,12.911,24.805,11.982000000000001,21.160999999999998,14.865,12.525,27.003,12.792,30.04300000000001,28.42,20.285,8.924,16.516,10.724,11.484000000000002,14.737,16.094,24.741999999999997,26.438000000000002,28.976,18.417,13.839,12.415999999999999,11.735999999999999,14.912,16.955,27.725,20.68,29.717,30.427,29.401999999999997,18.322,16.757,15.73,16.7,12.431,12.202,16.243,19.285,18.351,16.668,13.157,16.227999999999998,11.527000000000001,15.957,0.0,12.546,19.391,13.274000000000001,12.065,13.295,16.401,12.057,17.627,26.951,19.820999999999998,18.499000000000002,14.128,16.051,16.916,10.788,16.107,12.912,16.636,3.2569999999999997,11.834000000000001,29.855,19.986,23.465999999999998,29.839000000000002,21.875,10.763,20.819000000000006,6.801,15.321,24.929000000000002,11.577,15.545,26.938000000000002,16.611,18.707,12.395,16.691,20.442,18.998,12.602,14.253,19.271,13.126,16.834,14.265,17.199,25.3,14.482000000000001,20.074,12.45,25.388,24.745,13.258,19.957,26.695999999999998,12.29,13.742,12.439,19.340999999999998,17.235,13.190999999999999,15.309000000000001
pc_076,9.952,1.062,4.544,1.016,2.3409999999999997,4.756,3.5239999999999996,1.002,9.343,3.3310000000000004,7.645,6.218,2.242,2.503,3.535,4.555,1.469,4.749,9.137,2.5540000000000003,8.762,0.614,0.48100000000000004,2.2119999999999997,7.9910000000000005,4.128,2.438,2.718,4.725,2.151,2.206,4.629,1.841,8.296,4.1110000000000015,1.821,7.477,0.637,6.193,8.722999999999999,5.11,5.797999999999999,2.57,1.094,1.494,2.168,2.373,10.604000000000001,9.48,4.399,4.1930000000000005,1.264,0.28300000000000003,1.505,2.765,2.0,8.027999999999999,3.2969999999999997,6.875,6.725,5.768,7.96,2.51,3.7110000000000003,3.529,1.7269999999999999,0.866,3.072,8.672,4.57,2.682,0.672,3.057,4.771,3.822,12.662,0.0,4.069,1.097,4.333,2.59,3.23,0.511,2.74,7.798999999999999,3.2089999999999996,7.689,1.6440000000000001,2.88,2.929,0.782,3.96,2.208,2.6489999999999996,9.147,4.102,3.69,3.4739999999999998,10.075,6.997000000000001,11.940999999999999,1.7819999999999998,5.434,9.062999999999999,2.15,10.571,7.938,2.374,7.602,3.44,9.666,0.15,2.878,3.595,5.1160000000000005,3.66,1.7690000000000001,4.025,6.187,2.634,1.598,4.0280000000000005,8.631,4.3389999999999995,3.562,1.746,10.379000000000001,4.143,2.5540000000000003,4.539,7.544,1.5859999999999999,1.2570000000000001,0.305,5.169,3.035,1.058,4.072
pc_077,12.833,3.5269999999999997,2.483,6.343,7.676,9.912,4.737,4.289,7.362,3.057,5.9670000000000005,10.296,3.573,3.138,3.906,0.4970000000000001,5.655,0.5670000000000001,11.442,3.5269999999999997,7.775,4.418,4.956,2.494,9.854,1.149,2.3080000000000003,2.508,1.521,3.2030000000000003,4.7,5.5120000000000005,5.492999999999999,9.232000000000001,2.05,4.707,6.686,4.075,3.222,6.182,1.093,9.312999999999999,3.1460000000000004,6.421,5.68,3.4989999999999997,2.2430000000000003,8.433,7.8020000000000005,4.849,6.519,4.253,4.758,5.69,2.1919999999999997,4.883,4.8610000000000015,5.01,3.904,3.888,3.4619999999999997,9.823,2.906,0.8909999999999999,1.68,4.84,4.965,2.3930000000000002,11.173,1.415,2.346,4.508,2.377,5.5920000000000005,0.742,17.062,4.138999999999999,0.0,3.7439999999999998,5.34,4.454,1.381,4.921,5.926,6.122000000000001,6.025,9.552,4.9319999999999995,1.344,2.521,6.046,3.795,4.792,2.1630000000000003,15.71,5.109,3.588,6.29,13.003,4.622,17.063,6.565,2.298,14.399000000000001,2.432,8.155,19.921,2.028,6.622000000000001,1.97,11.529000000000002,4.29,2.051,6.4110000000000005,1.012,4.0310000000000015,5.0569999999999995,0.26,10.372,2.983,3.8480000000000003,2.024,7.643,8.524,6.377999999999999,4.859,7.9620000000000015,5.388999999999999,4.417,0.765,5.848,4.949,5.093,4.78,1.212,2.918,4.863,1.188
pc_078,9.31,0.77,3.812,2.289,3.623,5.858,2.927,1.255,8.993,3.304,7.294,7.322999999999999,2.215,1.771,2.438,4.043,2.574,4.758,8.495,2.5269999999999997,8.412,1.047,1.5859999999999999,2.715,7.349,3.823,2.096,2.583,3.9930000000000003,2.124,1.8559999999999999,4.2780000000000005,2.945,6.697,4.29,1.889,7.1270000000000024,0.7040000000000001,6.6960000000000015,8.372,4.92,6.975,2.544,2.367,2.5989999999999998,2.141,2.032,9.006,9.129,4.048,4.013999999999999,1.22,1.3869999999999998,2.609,2.033,2.068,8.335,2.947,7.379,7.229,5.269,7.318,2.483,3.471,4.032,1.996,1.594,3.576,8.03,3.838,2.655,1.138,3.56,4.034,3.698,13.390999999999998,1.097,4.121,0.0,3.872,2.283,3.733,1.55,2.39,7.449,2.859,7.0470000000000015,2.001,3.383,2.903,1.992,2.863,1.9480000000000002,2.622,10.429,3.641,3.6639999999999997,3.1239999999999997,9.434,7.5,11.299000000000001,2.511,5.938,10.345,2.654,8.972999999999997,10.91,2.877,7.2520000000000024,2.93,9.024,1.3659999999999999,2.852,3.245,4.5280000000000005,2.563,1.835,4.085,7.291,2.6069999999999998,1.364,4.5310000000000015,8.281,5.443,3.2119999999999997,2.015,8.78,3.793,2.247,4.591,7.194,2.69,1.723,1.41,4.581,3.008,1.493,3.34
pc_079,26.734,4.329,4.118,4.371,5.044,5.526,6.0420000000000025,5.154,12.17,6.318,10.895999999999999,9.426,5.746,3.4330000000000003,1.8,4.7989999999999995,5.391,5.515,23.886,5.4570000000000025,11.790999999999999,4.16,4.252,4.17,21.468000000000004,4.58,4.9460000000000015,5.146,4.75,5.132999999999999,5.755,8.305,5.7620000000000005,10.595999999999998,3.6519999999999997,5.742000000000001,10.431,4.603,8.151,11.110999999999999,6.191,4.4060000000000015,5.303999999999999,4.449,5.249,5.6720000000000015,4.881,12.45,12.731,7.428,7.588999999999999,5.118,4.204,5.426,3.699,5.921,9.789,6.315,8.833,8.696,8.391,21.759,5.544,4.5169999999999995,5.487,5.648,3.99,5.03,22.72300000000001,4.595,5.455,4.945,5.015,0.5,4.744,12.155,4.334,5.296,3.8989999999999996,0.0,6.182,5.188,3.845,6.289,11.050999999999998,6.757999999999999,10.985,5.9,4.838,5.702999999999999,4.074,2.225,5.847,5.422999999999999,10.802999999999999,0.06,6.6770000000000005,7.023,26.903000000000002,8.955,25.313000000000002,4.593,7.106,14.727,4.1080000000000005,12.172,15.014000000000001,4.332,10.638,5.399,22.145,4.183,5.479,7.144,5.285,1.39,5.734,5.1320000000000014,10.325,5.621,5.263,5.9860000000000015,11.66,7.5470000000000015,7.1110000000000015,5.6670000000000025,11.979000000000001,7.316,6.146,5.862,10.777000000000001,5.5070000000000014,5.53,4.227,5.337999999999999,6.022,4.979,4.0969999999999995
pc_080,7.631,2.217,5.516,3.022,4.239,6.952000000000001,1.25,1.632,7.069,2.181,5.371,6.112,1.955,3.638,4.69,4.742,1.81,5.0889999999999995,6.816,1.244,6.4879999999999995,2.8160000000000003,2.44,2.801,5.67,4.899,2.4459999999999997,2.116,4.942,1.2429999999999999,0.9259999999999999,2.355,1.6480000000000001,4.774,5.084,0.862,5.202999999999999,2.582,4.1930000000000005,6.449,4.984,8.016,1.6540000000000001,2.878,1.835,1.88,2.289,7.0820000000000025,7.206,2.125,2.335,1.9480000000000002,2.329,1.845,3.738,1.038,5.754,1.023,4.79,4.725,4.053,5.638999999999999,1.5930000000000002,4.311,3.3289999999999997,0.995,3.068,2.488,6.351,4.787,2.187,2.9819999999999998,2.472,6.2860000000000005,4.162,21.588,2.614,4.41,2.252,6.124,0.0,3.31,2.707,0.466,5.525,0.935,5.367999999999999,1.4480000000000002,3.0660000000000003,2.017,2.804,5.115,0.7040000000000001,2.155,11.126,5.893,2.425,1.2,7.755,4.912,9.62,4.001,5.4879999999999995,11.970999999999998,2.739,7.0489999999999995,8.083,2.97,5.327999999999999,2.463,7.345,2.464,2.384,1.321,5.303,4.815,1.344,4.3660000000000005,6.2479999999999976,1.72,1.8019999999999998,3.155,6.357,4.763999999999999,1.288,1.014,6.856,1.869,0.233,4.636,5.27,1.104,3.5669999999999997,2.311,5.356,2.121,3.016,4.234
pc_081,11.924000000000001,2.4090000000000003,2.987,4.541,5.875,8.111,2.674,2.7739999999999996,7.106,1.676,6.0870000000000015,8.78,2.057,2.551,3.7239999999999998,1.713,4.138999999999999,2.061,11.561,2.011,7.894,3.3,3.838,1.671,8.338,1.87,1.19,1.39,2.636,1.69,3.1839999999999997,3.908,3.977,7.629,2.5540000000000003,3.1910000000000003,6.037000000000001,2.957,3.341,6.3020000000000005,1.64,8.711,1.63,4.62,4.164,1.983,1.126,8.552999999999999,7.9220000000000015,3.245,5.003,2.738,3.64,4.1739999999999995,1.9040000000000001,3.367,4.98,2.946,4.024,3.8739999999999997,3.582,8.307,1.4040000000000001,1.2830000000000001,0.299,3.325,3.847,1.275,9.019,2.136,0.9640000000000001,3.39,1.2590000000000001,5.32,1.133,16.46,3.0210000000000004,1.381,2.6260000000000003,5.157,2.938,0.0,3.803,3.862,6.2410000000000005,3.9610000000000003,8.036,3.4160000000000004,0.35,1.14,4.245,4.0710000000000015,3.2760000000000002,0.7809999999999999,15.107999999999999,4.926,2.035,4.227,12.094000000000001,4.145,12.289000000000001,4.763999999999999,2.583,12.597000000000001,1.609,8.275,10.607000000000001,1.035,6.7410000000000005,0.589,10.013,3.1719999999999997,0.669,4.348,2.274,3.8489999999999998,3.5410000000000004,1.337,8.856,1.358,2.333,1.177,7.763,7.007999999999999,4.315,3.343,8.082,3.2960000000000003,2.9019999999999997,1.851,5.9670000000000005,3.4330000000000003,3.975,3.662,2.327,1.536,3.745,1.692
